mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coxnetsurvivalanalysis__alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.23508620262146,0.0832272396941527,0.5716677665710449,0.10303540176675303,[0.054227273468534044],{'coxnetsurvivalanalysis__alphas': [0.054227273468534044]},0.6669795822576859,0.6304980842911877,0.5049293898214762,0.5726896054764907,0.6273376402584155,0.6004868604210511,0.05647448550123087,7
1.2255281448364257,0.08954783519235902,0.5627791881561279,0.16216681326115892,[0.04255539351940736],{'coxnetsurvivalanalysis__alphas': [0.04255539351940736]},0.6859892044121099,0.6793869731800767,0.7170263788968825,0.6463700234192038,0.6210472628357702,0.6699639685488086,0.03319635526114467,5
1.4619336605072022,0.056977696621778436,0.5275678157806396,0.10227614928890953,[0.033395769356584885],{'coxnetsurvivalanalysis__alphas': [0.033395769356584885]},0.6629899084721896,0.6882758620689655,0.7881694644284573,0.6688884885606197,0.6496089765385923,0.6915865400137648,0.04986844009502353,3
1.4776597499847413,0.09860038519959484,0.4365281581878662,0.12893440024457048,[0.026207662970137793],{'coxnetsurvivalanalysis__alphas': [0.026207662970137793]},0.6775404834545882,0.6945593869731801,0.7692512656541434,0.6897856242118537,0.6538592315538932,0.6969991983695317,0.038776404891824545,1
1.4853415012359619,0.1161279979144198,0.4914534568786621,0.08383313328075184,[0.020566724815426422],{'coxnetsurvivalanalysis__alphas': [0.020566724815426422]},0.6981929124618634,0.6954789272030651,0.7439381827871037,0.690506215096379,0.6463787827269636,0.694899004055075,0.030950074852013842,2
1.7476317405700683,0.11539782914717381,0.3802332401275635,0.03241472437961608,[0.016139942356380704],{'coxnetsurvivalanalysis__alphas': [0.016139942356380704]},0.6836423374794649,0.6720306513409962,0.7300826005861977,0.6751936588002162,0.6484189051343081,0.6818736306682366,0.02678790036967987,4
2.812383699417114,0.0724063596985662,0.23728475570678711,0.022661907262488953,[0.012665980685067616],{'coxnetsurvivalanalysis__alphas': [0.012665980685067616]},0.6695611358835954,0.6297318007662835,0.7218225419664268,0.6533957845433255,0.6259775586535192,0.6600977643626301,0.03472952716939012,6
407.1056314468384,253.38608333915406,0.13464574813842772,0.11046973177186568,[0.009939754626885844],{'coxnetsurvivalanalysis__alphas': [0.009939754626885844]},0.5240553860596104,0.5,0.7156941113775647,0.5,0.49965997959877595,0.5478818954071902,0.08442671065057776,9
857.3515660762787,303.4539114206149,0.12483506202697754,0.11052141692765709,[0.007800321546295735],{'coxnetsurvivalanalysis__alphas': [0.007800321546295735]},0.7106313072048814,0.5,0.5,0.7382453611961809,0.499829989799388,0.58974133164009,0.11032578627602978,8
419.6597602367401,188.00283654996514,0.0,0.0,[0.006121380105402905],{'coxnetsurvivalanalysis__alphas': [0.006121380105402905]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,18
790.9059454917908,497.0125075166891,0.04551916122436524,0.09103832244873047,[0.004803814070026008],{'coxnetsurvivalanalysis__alphas': [0.004803814070026008]},0.5,0.5,0.5,0.6049360475589983,0.5,0.5209872095117997,0.04197441902359933,14
1768.3235070228577,165.53204754117303,0.2267458915710449,0.02625181000564819,[0.003769840987167543],{'coxnetsurvivalanalysis__alphas': [0.003769840987167543]},0.5095048110772119,0.4285057471264368,0.6019184652278178,0.592686002522068,0.4911594695681741,0.5247548991043417,0.06510601827091339,12
756.1541871070862,546.9910302299696,0.03343267440795898,0.06686534881591796,[0.0029584203013193248],{'coxnetsurvivalanalysis__alphas': [0.0029584203013193248]},0.5,0.5,0.5928590460964561,0.5,0.5,0.5185718092192912,0.037143618438582444,15
1422.1699422359466,697.603798445786,0.09840755462646485,0.08870824793291028,[0.0023216498279505144],{'coxnetsurvivalanalysis__alphas': [0.0023216498279505144]},0.5,0.5,0.552091660005329,0.5908845253107549,0.47058823529411764,0.5227128841220403,0.043033043955732604,13
1215.1372929573058,760.1590390602302,0.025570487976074217,0.051140975952148435,[0.001821937850148921],{'coxnetsurvivalanalysis__alphas': [0.001821937850148921]},0.5,0.5,0.5,0.5433255269320844,0.5,0.5086651053864168,0.01733021077283374,16
1285.4151352405547,593.8591407333275,0.05132560729980469,0.06340615147812871,[0.0014297838932650724],{'coxnetsurvivalanalysis__alphas': [0.0014297838932650724]},0.5,0.5,0.5027977617905676,0.5,0.4486569194151649,0.49029093624114656,0.020845190330674453,20
490.5682559490204,771.9268089486029,0.01968216896057129,0.03936433792114258,[0.0011220371656876951],{'coxnetsurvivalanalysis__alphas': [0.0011220371656876951]},0.5,0.5,0.5086597388755663,0.5,0.5,0.5017319477751132,0.0034638955502265035,17
75.25274662971496,56.06584665320257,0.0,0.0,[0.0008805298528783132],{'coxnetsurvivalanalysis__alphas': [0.0008805298528783132]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,18
527.8278751850128,968.4030021435466,0.026656150817871094,0.05331230163574219,[0.0006910045812383616],{'coxnetsurvivalanalysis__alphas': [0.0006910045812383616]},0.5,0.5,0.5,0.5,0.6438286297177831,0.5287657259435565,0.057531451887113234,11
535.232076215744,977.1011372334871,0.025104570388793945,0.05020914077758789,[0.0005422727346853406],{'coxnetsurvivalanalysis__alphas': [0.0005422727346853406]},0.5,0.5,0.5,0.5,0.6871812308738524,0.5374362461747705,0.07487249234954096,10
